date,open,high,low,close
2023-02-22,0.927450,0.931700,0.925300,0.931600
2023-02-23,0.931500,0.935000,0.929000,0.933750
2023-02-24,0.933800,0.940900,0.932600,0.940600
2023-02-27,0.940450,0.943250,0.934450,0.936000
2023-02-28,0.935900,0.940600,0.934150,0.940500
2023-03-01,0.940400,0.943100,0.935050,0.940300
2023-03-02,0.940400,0.944200,0.939250,0.941900
2023-03-03,0.942000,0.942650,0.936000,0.936200
2023-03-06,0.936500,0.937350,0.930550,0.932250
2023-03-07,0.932300,0.942750,0.928550,0.941800
2023-03-08,0.941650,0.944000,0.938900,0.941200
2023-03-09,0.941200,0.942000,0.934550,0.936600
2023-03-10,0.936600,0.936600,0.917550,0.921150
2023-03-13,0.920400,0.920800,0.907100,0.911900
2023-03-14,0.911600,0.916600,0.909700,0.912900
2023-03-15,0.912850,0.932500,0.912300,0.931900
2023-03-16,0.931600,0.934450,0.923000,0.930000
2023-03-17,0.929850,0.930350,0.924000,0.926500
2023-03-20,0.927200,0.931250,0.924100,0.928700
2023-03-21,0.928750,0.931750,0.920950,0.922650
2023-03-22,0.922700,0.924850,0.914800,0.917300
2023-03-23,0.918000,0.918300,0.912100,0.915500
2023-03-24,0.915700,0.921750,0.915500,0.919600
2023-03-27,0.918950,0.919900,0.915600,0.915800
2023-03-28,0.915900,0.922400,0.913700,0.919000
2023-03-29,0.919100,0.922400,0.916650,0.918900
2023-03-30,0.918900,0.920200,0.912600,0.914100
2023-03-31,0.914000,0.917850,0.911650,0.914700
2023-04-03,0.914800,0.919600,0.911600,0.912500
2023-04-04,0.912550,0.914500,0.905550,0.906050
2023-04-05,0.906000,0.907850,0.901400,0.906800
2023-04-06,0.906850,0.907750,0.903550,0.904700
2023-04-07,0.904750,0.908150,0.903350,0.905450
2023-04-10,0.905100,0.912000,0.903650,0.909600
2023-04-11,0.909500,0.910100,0.902800,0.903300
2023-04-12,0.903350,0.903850,0.894450,0.896450
2023-04-13,0.896100,0.897750,0.886050,0.889600
2023-04-14,0.889650,0.895950,0.886800,0.893800
2023-04-17,0.894900,0.899850,0.892200,0.898700
2023-04-18,0.898700,0.899150,0.895550,0.896200
2023-04-19,0.896250,0.900300,0.895800,0.897500
2023-04-20,0.897500,0.898600,0.892100,0.892250
2023-04-21,0.892450,0.895400,0.890800,0.892600
2023-04-24,0.892500,0.892800,0.887600,0.887800
2023-04-25,0.887550,0.892850,0.886000,0.891800
2023-04-26,0.891900,0.892700,0.885200,0.891200
2023-04-27,0.891200,0.897700,0.890250,0.894250
2023-04-28,0.894500,0.897700,0.889600,0.894450
2023-05-01,0.893750,0.896700,0.891550,0.895500
2023-05-02,0.895450,0.899500,0.892400,0.893150
2023-05-03,0.893000,0.893450,0.883350,0.884100
2023-05-04,0.883750,0.889300,0.882000,0.885800
2023-05-05,0.885750,0.897100,0.883500,0.890700
2023-05-08,0.891200,0.891500,0.886800,0.889550
2023-05-09,0.889550,0.894300,0.888900,0.890400
2023-05-10,0.890800,0.892850,0.886900,0.889700
2023-05-11,0.889400,0.895950,0.888700,0.894300
2023-05-12,0.894400,0.899000,0.889700,0.898200
2023-05-15,0.896900,0.898900,0.894280,0.895500
2023-05-16,0.895665,0.897100,0.892000,0.896500
2023-05-17,0.896400,0.902600,0.894940,0.898510
2023-05-18,0.898800,0.906300,0.898000,0.905100
2023-05-19,0.905125,0.905900,0.897615,0.899400
2023-05-22,0.898990,0.899700,0.894100,0.897900
2023-05-23,0.897895,0.903000,0.897500,0.901300
2023-05-24,0.901365,0.906800,0.900500,0.905000
2023-05-25,0.905100,0.907300,0.903800,0.905800
2023-05-26,0.905792,0.907450,0.901900,0.905000
2023-05-29,0.905710,0.906200,0.902700,0.904300
2023-05-30,0.904000,0.908400,0.901400,0.905800
2023-05-31,0.905875,0.914720,0.902900,0.910700
2023-06-01,0.910900,0.911400,0.905300,0.905400
2023-06-02,0.906500,0.909500,0.903500,0.909010
2023-06-05,0.908260,0.912000,0.905200,0.906300
2023-06-06,0.906400,0.909900,0.903300,0.907635
2023-06-07,0.907900,0.910710,0.904300,0.910200
2023-06-08,0.910130,0.910800,0.898990,0.899100
2023-06-09,0.899030,0.904000,0.898400,0.903270
2023-06-12,0.902738,0.911100,0.901600,0.908900
2023-06-13,0.908345,0.909300,0.903700,0.905000
2023-06-14,0.905225,0.906440,0.896500,0.901100
2023-06-15,0.900900,0.905600,0.890900,0.891900
2023-06-16,0.891825,0.894600,0.890100,0.893900
2023-06-19,0.894200,0.897500,0.893300,0.895900
2023-06-20,0.895500,0.900200,0.895160,0.897800
2023-06-21,0.897900,0.899800,0.892000,0.893120
2023-06-22,0.893120,0.897300,0.890800,0.894700
2023-06-23,0.894800,0.901300,0.894400,0.897100
2023-06-26,0.896694,0.897500,0.891200,0.895750
2023-06-27,0.895800,0.897100,0.892400,0.893700
2023-06-28,0.893650,0.898850,0.893200,0.896900
2023-06-29,0.897000,0.900200,0.894300,0.899550
2023-06-30,0.899000,0.901800,0.893600,0.895450
2023-07-03,0.894600,0.900500,0.893900,0.896250
2023-07-04,0.896450,0.897750,0.894600,0.897000
2023-07-05,0.897050,0.899600,0.896200,0.898700
2023-07-06,0.898800,0.899800,0.895150,0.895200
2023-07-07,0.895150,0.897100,0.887600,0.888500
2023-07-10,0.888900,0.891900,0.885150,0.885300
2023-07-11,0.885350,0.887100,0.879350,0.879600
2023-07-12,0.879150,0.880200,0.866000,0.867500
2023-07-13,0.867800,0.868000,0.858200,0.858850
2023-07-14,0.859050,0.863150,0.856600,0.861900
2023-07-17,0.860700,0.863100,0.857800,0.860400
2023-07-18,0.860700,0.861600,0.855500,0.857500
2023-07-19,0.857550,0.861400,0.856700,0.858450
2023-07-20,0.858650,0.868500,0.856100,0.866600
2023-07-21,0.866800,0.867350,0.864100,0.866050
2023-07-24,0.865200,0.870000,0.863750,0.869650
2023-07-25,0.869700,0.870300,0.863650,0.863750
2023-07-26,0.863400,0.865700,0.859800,0.860850
2023-07-27,0.860800,0.870050,0.855200,0.869200
2023-07-28,0.869300,0.873700,0.866100,0.870200
2023-07-31,0.867900,0.873000,0.866550,0.871900
2023-08-01,0.871950,0.877850,0.870800,0.875100
2023-08-02,0.875250,0.880600,0.871600,0.877550
2023-08-03,0.877800,0.879900,0.873300,0.874300
2023-08-04,0.874250,0.878400,0.869900,0.872900
2023-08-07,0.871600,0.877400,0.871300,0.873000
2023-08-08,0.872750,0.878300,0.872000,0.876150
2023-08-09,0.875900,0.878300,0.873200,0.877400
2023-08-10,0.877350,0.877800,0.869000,0.876800
2023-08-11,0.877000,0.878100,0.873600,0.876800
2023-08-14,0.876300,0.882800,0.875650,0.878200
2023-08-15,0.878600,0.879800,0.874500,0.878200
2023-08-16,0.878200,0.881400,0.877400,0.880000
2023-08-17,0.880200,0.881100,0.876000,0.878500
2023-08-18,0.878450,0.882900,0.876500,0.881800
2023-08-21,0.881700,0.882900,0.878000,0.878600
2023-08-22,0.878500,0.881000,0.876500,0.880450
2023-08-23,0.880400,0.881700,0.877400,0.878150
2023-08-24,0.878400,0.885300,0.875950,0.884500
2023-08-25,0.884500,0.887700,0.882200,0.884400
2023-08-28,0.885100,0.885500,0.881900,0.883850
2023-08-29,0.883650,0.885900,0.877450,0.878500
2023-08-30,0.878350,0.880400,0.874500,0.878450
2023-08-31,0.878100,0.884600,0.877100,0.883400
2023-09-01,0.883450,0.886400,0.879500,0.885750
2023-09-04,0.885600,0.886100,0.883200,0.884800
